5.220814098468335e-09,5.184322592094908e-09,5.18432255387619e-09
6.386133810580721e-09,6.3414971799010265e-09,6.3414971329398755e-09
7.811558553507125e-09,7.756958781626694e-09,7.756958723867982e-09
9.555143442236416e-09,9.488356745603987e-09,9.488356674483756e-09
1.1687900097873785e-08,1.160620637859703e-08,1.1606206290904677e-08
1.4296687129504773e-08,1.4196759236173674e-08,1.4196759127872602e-08
1.7487744546289924e-08,1.736551285107843e-08,1.7365512717070642e-08
2.1391014791892086e-08,2.12415016046544e-08,2.1241501438469466e-08
2.6165424091039107e-08,2.5982541227627195e-08,2.598254102101031e-08
3.2005334985989697e-08,3.1781636364518143e-08,3.1781636106881604e-08
3.914842514072161e-08,3.8874804543303045e-08,3.8874804220995316e-08
4.7885299164065644e-08,4.755062124479556e-08,4.755062084012987e-08
5.857119904950692e-08,5.816184927624287e-08,5.816184876621426e-08
7.164024284530835e-08,7.11395793572325e-08,7.113957871183665e-08
8.762268493832697e-08,8.701037238779513e-08,8.701037156787202e-08
1.0716574280740667e-07,1.0641694543264908e-07,1.0641694438718911e-07
1.3105854981855616e-07,1.301429588732921e-07,1.3014295753622824e-07
1.6026172405753835e-07,1.5914239455220808e-07,1.591423928388709e-07
1.9594179984305373e-07,1.9457377572192458e-07,1.9457377352569827e-07
2.395101868194444e-07,2.378389066484766e-07,2.3783890383876128e-07
2.9266510502616127e-07,2.906246100532532e-07,2.90624606476935e-07
3.5743257274514765e-07,3.549436000008493e-07,3.5494359549126364e-07
4.3619811437386313e-07,4.3316627339116806e-07,4.3316626779204803e-07
5.317129880353631e-07,5.280274294472113e-07,5.280274226667068e-07
6.470453293285991e-07,6.425786733423812e-07,6.425786654719923e-07
7.854251903353099e-07,7.800360592518716e-07,7.800360508411097e-07
9.49901672062839e-07,9.434419979259954e-07,9.434419906601855e-07
1.1426947880086931e-06,1.1350250181996425e-06,1.135025016636794e-06
1.3641062584588215e-06,1.3551220815324143e-06,1.355122097485231e-06
1.6109109976544088e-06,1.6005837714323911e-06,1.6005838340209886e-06
1.8743951904328126e-06,1.8628222755610503e-06,1.8628224513377842e-06
2.1387514798091655e-06,2.126200037119868e-06,2.126200458145012e-06
2.3812820798897237e-06,2.3681944646324404e-06,2.3681953364442786e-06
2.5760972802223513e-06,2.563024793203067e-06,2.5630262943521376e-06
2.7015334046112494e-06,2.6889997076955287e-06,2.6890016420688865e-06
2.7482447829147395e-06,2.7366012292840825e-06,2.736602388666827e-06
2.722709755425976e-06,2.7120708877860197e-06,2.7120684365660362e-06
2.643285635524934e-06,2.633578829621418e-06,2.633568705704418e-06
2.5315259026413416e-06,2.522604756964807e-06,2.5225852301820687e-06
2.4044986785438143e-06,2.3962398987113935e-06,2.3962196794998036e-06
2.2718809641589387e-06,2.2642199204314236e-06,2.2642251217540637e-06
2.137587588835417e-06,2.130500409658689e-06,2.1304950645820968e-06
2.0031032932229902e-06,1.996573331533114e-06,1.996443435166768e-06
1.8697577039785997e-06,1.8637579315479774e-06,1.8635044893420384e-06
1.739155341093222e-06,1.7336500967114361e-06,1.7333820344552417e-06
1.6127379209677018e-06,1.607689469867764e-06,1.6076141584822554e-06
1.4915223323098361e-06,1.4868928481316886e-06,1.4867072556630962e-06
1.3761628055630246e-06,1.3719131581531734e-06,1.3713105427975815e-06
1.2670642655362557e-06,1.2631528039692952e-06,1.2623770658265656e-06
1.1644405415649456e-06,1.1608226971878035e-06,1.160333664752763e-06
1.0683521443544126e-06,1.064981527519883e-06,1.0651619461161397e-06
9.787409641413857e-07,9.755732250915249e-07,9.750695667634659e-07
8.954594565736615e-07,8.924597267679568e-07,8.914421410920672e-07
8.182943415708904e-07,8.154476906797254e-07,8.145956280852531e-07
7.469858271117048e-07,7.443083069745626e-07,7.444987906064187e-07
6.812430506242147e-07,6.787879073014142e-07,6.797723399833337e-07
6.207563487591315e-07,6.186150196924461e-07,6.196230282003118e-07
5.652068902860146e-07,5.635242063133389e-07,5.64403631584011e-07
5.142741323017798e-07,5.132543626435708e-07,5.138765069390359e-07
4.676414926281712e-07,4.6755136964636043e-07,4.681783447933421e-07
4.2500057110242075e-07,4.2615885220918767e-07,4.2721898049712537e-07
3.860541994582106e-07,3.8880462420474743e-07,3.9030967230208803e-07
3.505185533478451e-07,3.551910216919715e-07,3.580817065781269e-07
3.181245202861788e-07,3.2499119840818497e-07,3.2947569312910953e-07
2.886184833185117e-07,2.978516821871809e-07,3.032919625507521e-07
2.617626514057763e-07,2.7339499710615526e-07,2.787578994539939e-07
2.3733504325994816e-07,2.512155796961091e-07,2.5578126443265777e-07
2.1512921105801897e-07,2.308726571884865e-07,2.347476730100868e-07
1.9495377356508936e-07,2.118974873621632e-07,2.158026345697939e-07
1.766318142090055e-07,1.9372231179336836e-07,1.9943157021607737e-07
1.6000018812817032e-07,1.7602060535890534e-07,1.8529218532863113e-07
1.4490877277235104e-07,1.5864503820563864e-07,1.7240089676722596e-07
1.3121968893647543e-07,1.4155989723444655e-07,1.5959218183122174e-07
1.1880651285971747e-07,1.2489178058781397e-07,1.4598343268913954e-07
1.0755349497939499e-07,1.088837517008561e-07,1.313571344757269e-07
9.735479688168967e-08,9.382411342605004e-08,1.1608132623866559e-07
8.811375476255467e-08,7.997448548077693e-08,1.0084434773545156e-07
7.974217515413656e-08,6.751998046226575e-08,8.635917952425003e-08
7.215966666146491e-08,5.654834819176099e-08,7.315954473939388e-08
6.529300988815877e-08,4.7054052174534304e-08,6.153773947373809e-08
5.907556652377703e-08,3.8958262146655134e-08,5.157876900220689e-08
