5.220814098468335e-09,5.220814098468335e-09,5.220814098468335e-09
6.386133810580721e-09,6.386133810580721e-09,6.386133810580721e-09
7.811558553507125e-09,7.811558553507125e-09,7.811558553507125e-09
9.555143442236416e-09,9.555143442236416e-09,9.555143442236416e-09
1.1687900097873785e-08,1.1687900097873785e-08,1.1687900097873785e-08
1.4296687129504773e-08,1.4296687129504773e-08,1.4296687129504773e-08
1.7487744546289924e-08,1.7487744546289924e-08,1.7487744546289924e-08
2.1391014791892086e-08,2.1391014791892086e-08,2.1391014791892086e-08
2.6165424091039107e-08,2.6165424091039107e-08,2.6165424091039107e-08
3.2005334985989697e-08,3.2005334985989697e-08,3.2005334985989697e-08
3.914842514072161e-08,3.914842514072161e-08,3.914842514072161e-08
4.7885299164065644e-08,4.7885299164065644e-08,4.7885299164065644e-08
5.857119904950692e-08,5.857119904950692e-08,5.857119904950692e-08
7.164024284530835e-08,7.164024284530835e-08,7.164024284530835e-08
8.762268493832697e-08,8.762268493832697e-08,8.762268493832697e-08
1.0716574280740667e-07,1.0716574280740667e-07,1.0716574280740667e-07
1.3105854981855616e-07,1.3105854981855616e-07,1.3105854981855616e-07
1.6026172405753835e-07,1.6026172405753835e-07,1.6026172405753835e-07
1.9594179984305373e-07,1.9594179984305373e-07,1.9594179984305373e-07
2.395101868194444e-07,2.395101868194444e-07,2.395101868194444e-07
2.9266510502616127e-07,2.9266510502616127e-07,2.9266510502616127e-07
3.5743257274514765e-07,3.5743257274514765e-07,3.5743257274514765e-07
4.3619811437386313e-07,4.3619811437386313e-07,4.3619811437386313e-07
5.317129880353631e-07,5.317129880353631e-07,5.317129880353631e-07
6.470453293285991e-07,6.470453293285991e-07,6.470453293285991e-07
7.854251903353099e-07,7.854251903353099e-07,7.854251903353099e-07
9.49901672062839e-07,9.49901672062839e-07,9.49901672062839e-07
1.1426947880086931e-06,1.1426947880086931e-06,1.1426947880086931e-06
1.3641062584588215e-06,1.3641062584588215e-06,1.3641062584588215e-06
1.6109109976544088e-06,1.6109109976544088e-06,1.6109109976544088e-06
1.8743951904328126e-06,1.8743951904328126e-06,1.8743951904328126e-06
2.1387514798091655e-06,2.1387514798091655e-06,2.1387514798091655e-06
2.3812820798897237e-06,2.3812820798897237e-06,2.381282079889723e-06
2.5760972802223513e-06,2.5760972802223513e-06,2.5760972802223526e-06
2.7015334046112494e-06,2.7015334046112494e-06,2.7015334046112494e-06
2.7482447829147395e-06,2.7482447829147395e-06,2.7482447829147408e-06
2.722709755425976e-06,2.722709755425976e-06,2.722709755425976e-06
2.643285635524934e-06,2.643285635524934e-06,2.643285635524934e-06
2.5315259026413416e-06,2.5315259026413416e-06,2.5315259026413416e-06
2.4044986785438143e-06,2.4044986785438143e-06,2.4044986785438143e-06
2.2718809641589387e-06,2.2718809641589387e-06,2.2718809641589387e-06
2.137587588835417e-06,2.137587588835417e-06,2.137587588835417e-06
2.0031032932229902e-06,2.0031032932229902e-06,2.0031032932229902e-06
1.8697577039785997e-06,1.8697577039785997e-06,1.8697577039786005e-06
1.739155341093222e-06,1.739155341093222e-06,1.739155341093222e-06
1.6127379209677018e-06,1.6127379209677018e-06,1.6127379209677018e-06
1.4915223323098361e-06,1.4915223323098361e-06,1.4915223323098361e-06
1.3761628055630246e-06,1.3761628055630246e-06,1.3761628055630246e-06
1.2670642655362557e-06,1.2670642655362557e-06,1.2670642655362557e-06
1.1644405415649456e-06,1.1644405415649456e-06,1.1644405415649456e-06
1.0683521443544126e-06,1.0683521443544126e-06,1.0683521443544126e-06
9.787409641413857e-07,9.787409641413857e-07,9.787409641413857e-07
8.954594565736615e-07,8.954594565736615e-07,8.954594565736615e-07
8.182943415708904e-07,8.182943415708904e-07,8.182943415708904e-07
7.469858271117048e-07,7.469858271117048e-07,7.469858271117048e-07
6.812430506242147e-07,6.812430506242147e-07,6.812430506242147e-07
6.207563487591315e-07,6.207563487591315e-07,6.207563487591315e-07
5.652068902860146e-07,5.652068902860146e-07,5.652068902860146e-07
5.142741323017798e-07,5.142741323017798e-07,5.142741323017798e-07
4.676414926281712e-07,4.676414926281712e-07,4.676414926281712e-07
4.2500057110242075e-07,4.2500057110242075e-07,4.2500057110242075e-07
3.860541994582106e-07,3.860541994582106e-07,3.860541994582106e-07
3.505185533478451e-07,3.505185533478451e-07,3.505185533478451e-07
3.181245202861788e-07,3.181245202861788e-07,3.181245202861788e-07
2.886184833185117e-07,2.886184833185117e-07,2.886184833185117e-07
2.617626514057763e-07,2.617626514057763e-07,2.617626514057763e-07
2.3733504325994816e-07,2.3733504325994816e-07,2.3733504325994816e-07
2.1512921105801897e-07,2.1512921105801897e-07,2.1512921105801836e-07
1.9495377356508936e-07,1.9495377356508936e-07,1.9495377356508936e-07
1.766318142090055e-07,1.766318142090055e-07,1.766318142090055e-07
1.6000018812817032e-07,1.6000018812817032e-07,1.6000018812817032e-07
1.4490877277235104e-07,1.4490877277235104e-07,1.4490877277235104e-07
1.3121968893647543e-07,1.3121968893647543e-07,1.3121968893647543e-07
1.1880651285971747e-07,1.1880651285971747e-07,1.1880651285971747e-07
1.0755349497939499e-07,1.0755349497939499e-07,1.0755349497939499e-07
9.735479688168967e-08,9.735479688168967e-08,9.735479688168967e-08
8.811375476255467e-08,8.811375476255467e-08,8.811375476255467e-08
7.974217515413656e-08,7.974217515413656e-08,7.974217515413656e-08
7.215966666146491e-08,7.215966666146491e-08,7.215966666146491e-08
6.529300988815877e-08,6.529300988815877e-08,6.529300988815877e-08
5.907556652377703e-08,5.907556652377703e-08,5.907556652377703e-08
